addr	busi_call	busi_id	lat	lng	note	stat_id	stat_nm	year	zcode	zscode
서울특별시 영등포구 당산로 205	1533-3464	HW	37.5328139	126.9001275		HW001712	서울 영등포 당산역해링턴타워	2025	11	11560
서울특별시 강서구 양천로 521	1533-3464	HW	37.5603181	126.8582025		HW001741	서울 강서 우방 아파트	2025	11	11500
서울특별시 영등포구 선유서로9길 5	1533-3464	HW	37.5176773	126.8832795		HW001750	서울 문래 문래현대5차아파트	2024	11	11560
서울특별시 양천구 곰달래로5길 37	1533-3464	HW	37.532952	126.8324291		HW001766	서울 양천 태형 아파트	2025	11	11470
서울특별시 중랑구 중랑천로 14길 58	1533-3464	HW	37.5945296	127.0759159		HW001833	서울특별시 중랑구 중화범양프레체오피스텔	2025	11	11260
서울특별시 강서구 마곡동로 56	1833-8777	HY	37.5599	126.8338		HY000003	강서 건와빌딩	2022	11	11500
서울특별시 성동구 독서당로40길 25	1833-8777	HY	37.543333	127.018889		HY000004	성동 옥수현대아파트	2022	11	11200
서울특별시 강남구 테헤란로 203	1833-8777	HY	37.501667	127.037778		HY000019	현대모비스 본사	2022	11	11680
서울특별시 중구 소파로 145	1833-8777	HY	37.56015	126.988118		HY000021	대한적십자사 본사주차장	2022	11	11140
서울특별시 영등포구 국제금융로 56	1833-8777	HY	37.5225	126.929167		HY000105	여의도 미래에셋증권빌딩	2023	11	11560
서울특별시 중구 을지로 227	1833-8777	HY	37.5675	127.003889		HY000109	서울시 훈련원공원	2023	11	11140
서울특별시 서초구 청계산로 217	1833-8777	HY	37.452778	127.055833		HY000152	청계산 자연누리오피스텔	2023	11	11650
서울특별시 광진구 천호대로 788	1833-3777	HY	37.5455167	127.1007296		HY000353	광진구청 행정차고지(청소과)	2023	11	11215
서울특별시 강동구 고덕로27길 36	1833-8777	HY	37.556566	127.138856		HY000406	강동 현대홈타운	2024	11	11740
서울특별시 마포구 월드컵로 220	1833-8777	HY	37.567334	126.900669		HY000411	한국교통안전공단 성산자동차검사소	2023	11	11440
서울특별시 마포구 구룡길 15	1833-8777	HY	37.586489	126.883925		HY000412	한국교통안전공단 상암자동차검사소	2023	11	11440
서울특별시 강남구 헌릉로745길 13	1833-8777	HY	37.468403	127.119235		HY000413	한국교통안전공단 강남자동차검사소	2023	11	11680
서울특별시 노원구 공릉로62길 41	1833-8777	HY	37.637476	127.071654		HY000414	한국교통안전공단 노원자동차검사소	2023	11	11350
서울특별시 영등포구 국제금융로2길 36	1833-3777	HY	37.5236264	126.9238007		HY000511	영등포 유화증권빌딩	2023	11	11560
서울특별시 영등포구 여의동로3길 10	1833-3777	HY	37.518125	126.926002		HY000530	영등포 여의도자이	2023	11	11560
서울특별시 광진구 능동로 427	1833-8777	HY	37.56729792	127.0841291		HY000538	광진 한전부지 임시공영주차장	2023	11	11215
서울특별시 광진구 용마산로33길 25	1833-8777	HY	37.5699583	127.0846588		HY000539	광진 중곡3동 1마을공원	2023	11	11215
서울특별시 광진구 천호대로112길 56	1833-8777	HY	37.5540417	127.0802433		HY000540	광진 능동 공영주차장	2023	11	11215
서울특별시 광진구 자양로 307	1833-8777	HY	37.5529358	127.0928427		HY000541	광진 구의2 주택가공동	2023	11	11215
서울특별시 광진구 광나루로52길 83	1833-8777	HY	37.5391155	127.091361		HY000542	광진 구의3동 공영주차장	2023	11	11215
서울특별시 광진구 뚝섬로52길 58	1833-8777	HY	37.5295369	127.0782846		HY000543	광진 자양유수지 공영주차장	2023	11	11215
서울특별시 양천구 신정이펜1로 51	1833-8777	HY	37.510851	126.8311041		HY000552	양천 신정이펜하우스 4단지	2024	11	11470
서울특별시 광진구 광장로5길 25-1	1833-8777	HY	37.5498636	127.103315		HY000555	광진 장로회신학대학교	2023	11	11215
서울특별시 종로구 율곡로 75	1833-8777	HY	37.5784115	126.9873988		HY000606	현대 계동사옥 스포츠동 2	2023	11	11110
서울특별시 서초구 염곡말길 9	1833-8777	HY	37.4618241	127.050699		HY000616	서초 내곡느티나무쉼터	2023	11	11650
서울특별시 중구 마장로 45	1833-8777	HY	37.56880383	127.0137086		HY000621	서울특별시 경찰청 제1기동단	2023	11	11140
서울특별시 노원구 동일로245가길 41	1833-8777	HY	37.6793924	127.0534045		HY000627	노원 한신은빛2단지	2023	11	11350
서울특별시 노원구 동일로245가길 41	1833-8777	HY	37.6803478	127.052691		HY000628	노원 한신은빛2단지	2023	11	11350
서울특별시 노원구 동일로245가길 41	1833-8777	HY	37.6795368	127.0529739		HY000629	노원 한신은빛2단지	2023	11	11350
서울특별시 노원구 동일로245가길 41	1833-8777	HY	37.679987	127.0534276		HY000630	노원 한신은빛2단지	2023	11	11350
서울특별시 강서구 공항대로63길 14	1833-8777	HY	37.5512994	126.8674247		HY000677	강서 우성3차아파트	2023	11	11500
서울특별시 강남구 테헤란로98길 12	1833-8777	HY	37.5074139	127.0621609		HY000710	현대백화점 본사	2023	11	11680
서울특별시 강남구 압구정로 165	1833-8777	HY	37.5273661	127.0274685		HY000711	현대백화점 압구정본점	2023	11	11680
서울특별시 강동구 천호대로 1005	1833-8777	HY	37.538975	127.124441		HY000712	현대백화점 천호점	2023	11	11740
서울특별시 영등포구 의사당대로 3	1833-8777	HY	37.5291266	126.9181384		HY000718	현대카드빌딩1관	2023	11	11560
서울특별시 영등포구 국회대로66길 3	1833-8777	HY	37.5295237	126.9187285		HY000719	현대카드빌딩2관	2023	11	11560
서울특별시 영등포구 의사당대로 18	1833-8777	HY	37.5271163	126.9175396		HY000720	현대카드빌딩3관	2023	11	11560
서울특별시 서대문구 신촌로 83	1833-8777	HY	37.5560831	126.9358449		HY000721	현대백화점 신촌점	2023	11	11410
서울특별시 서대문구 신촌로 83	1833-8777	HY	37.55679	126.9365539		HY000722	현대백화점 신촌점 유플렉스	2023	11	11410
서울특별시 성동구 왕십리로 83-21	1833-8777	HY	37.5449486	127.0437523		HY000761	성동 아크로서울포레스트	2024	11	11200
서울특별시 성동구 왕십리로 83-21	1833-8777	HY	37.5441198	127.0434633		HY000762	성동 아크로서울포레스트	2024	11	11200
서울특별시 성동구 왕십리로 83-21	1833-8777	HY	37.5449395	127.0438004		HY000763	성동 아크로서울포레스트	2024	11	11200
서울특별시 성동구 왕십리로 83-21	1833-8777	HY	37.5441152	127.0434888		HY000764	성동 아크로서울포레스트	2024	11	11200
서울특별시 구로구 경인로 662	1833-8777	HY	37.5088109	126.8895296		HY000770	신도림디큐브시티	2024	11	11530
서울특별시 구로구 경인로 662	1833-8777	HY	37.5087408	126.8892837		HY000771	디큐브 링크아트센터	2024	11	11530
서울특별시 구로구 경인로 662	1833-8777	HY	37.5088402	126.889555		HY000772	디큐브 링크아트센터	2024	11	11530
서울특별시 구로구 경인로 662	1833-8777	HY	37.508849	126.8893061		HY000773	디큐브 링크아트센터	2024	11	11530
서울특별시 성북구 동소문로 316	1833-8777	HY	37.6076036	127.0297259		HY000775	현대백화점 미아점	2024	11	11290
서울특별시 용산구 원효로 74	1833-8777	HY	37.5319791	126.9518023		HY000777	현대자동차 원효로사옥	2024	11	11170
서울특별시 금천구 디지털로10길 9	1833-8777	HY	37.477619	126.8890553		HY000816	현대아울렛 가산점	2024	11	11545
서울특별시 양천구 목동동로 257	1833-8777	HY	37.5273218	126.8746191		HY000818	현대백화점 목동점	2024	11	11470
서울특별시 성동구 왕십리로 83-21	1833-8777	HY	37.5441547	127.0433578		HY000826	성동 아크로서울포레스트	2024	11	11200
서울특별시 성동구 왕십리로 83-21	1833-8777	HY	37.5448246	127.0440748		HY000827	성동 아크로서울포레스트	2024	11	11200
서울특별시 성동구 왕십리로 83-21	1833-8777	HY	37.5450229	127.0436675		HY000828	성동 아크로서울포레스트	2024	11	11200
서울특별시 성동구 왕십리로 83-21	1833-8777	HY	37.544122	127.0435651		HY000829	성동 아크로서울포레스트	2024	11	11200
서울특별시 강서구 방화대로37길 15	1833-8777	HY	37.5700781	126.8160505		HY000841	방화동 신동아파밀리에	2024	11	11500
서울특별시 중구 을지로5길 26	1833-8777	HY	37.5672757	126.9852059		HY000842	을지로 미래에셋센터원	2024	11	11140
서울특별시 도봉구 방학로 76	1833-8777	HY	37.6633006	127.04399	업무시간 중에만 충전가능	HY000843	현대자동차 북부서비스센터	2024	11	11320
서울특별시 동작구 노들로 674	1833-8777	HY	37.5148237	126.937976		HY000857	노량진 수산시장	2023	11	11590
서울특별시 중랑구 양원역로6가길 19	1833-8777	HY	37.6032913	127.1098413		HY000867	중랑 해모로아파트	2024	11	11260
서울특별시 서초구 남부순환로 2584	1833-8777	HY	37.483624864	127.03268300		HY000890	서초구청	2024	11	11650
서울특별시 강남구 강남대로 350	1833-8777	HY	37.5061648	127.0257813		HY000893	강남 타이거318 스케일타워	2024	11	11680
서울특별시 동작구 노량진로 53	1833-8777	HY	37.514174	126.93165		HY000897	현대자동차 남부서비스센터	2024	11	11590
서울특별시 강남구 테헤란로 517	1833-8777	HY	37.5086151	127.0597651		HY000899	현대백화점 무역센터점	2024	11	11680
서울특별시 강서구 강서로56길 17	1833-8777	HY	37.5599335	126.8404988		HY000916	서울 NC백화점 강서점	2024	11	11500
서울특별시 노원구 화랑로47길 38	1833-8777	HY	37.6164296	127.0663454		HY000965	노원 월계동풍림아이원	2024	11	11350
서울특별시 노원구 화랑로47길 38	1833-8777	HY	37.6168009	127.0671046		HY000966	노원 월계동풍림아이원	2024	11	11350
서울특별시 노원구 화랑로47길 38	1833-8777	HY	37.6165641	127.0675518		HY000967	노원 월계동풍림아이원	2024	11	11350
서울특별시 영등포구 여의대로 108	1833-8777	HY	37.5251913	126.9291128		HY000992	여의도파크원	2024	11	11560
서울특별시 서초구 잠원로 51	1833-8777	HY	37.5092395	127.0074386		HY001004	뉴코아아울렛 강남점	2024	11	11650
서울특별시 동대문구 한천로58길 135	1833-8777	HY	37.6022978	127.0707357	입주민 전용	HY001019	동대문 이문 현대아파트	2024	11	11230
서울특별시 성북구 오패산로 46	1833-8777	HY	37.6053	127.0395465		HY001045	성북 월곡두산위브	2024	11	11290
서울특별시 성북구 길음로13길 22	1833-8777	HY	37.6088	127.019		HY001046	성북 길음뉴타운위브7단지	2024	11	11290
서울특별시 성북구 길음로 33	1833-8777	HY	37.6064	127.017		HY001047	성북 길음뉴타운래미안8단지	2024	11	11290
서울특별시 성북구 종암로23길 35	1833-8777	HY	37.5984	127.03		HY001048	성북 래미안세레니티	2024	11	11290
서울특별시 성북구 솔샘로25길 11-14	1833-8777	HY	37.6158	127.007		HY001049	성북 정릉풍림아이원	2024	11	11290
서울특별시 중구 다산로 32	1833-8777	HY	37.5503	127.012		HY001050	중구 남산타운아파트	2024	11	11140
서울특별시 강북구 한천로159길 8	1833-8777	HY	37.6442916	127.0195626		HY001051	강북 수유삼성래미안	2024	11	11305
서울특별시 강북구 삼양로 246-14	1833-8777	HY	37.6254214	127.0191972		HY001052	미아 에스에이치빌	2024	11	11305
서울특별시 노원구 덕릉로112길 13	1833-8777	HY	37.6661317	127.0785936		HY001053	노원 동아불암아파트	2024	11	11350
서울특별시 양천구 목동로3길 57	1833-8777	HY	37.5094543	126.8621623		HY001054	양천아파트	2024	11	11470
서울특별시 양천구 목동동로 401	1833-8777	HY	37.5362	126.881		HY001055	목동 부영그린타운2차	2024	11	11470
서울특별시 성동구 마조로15가길 23	1833-8777	HY	37.564362	127.0397965		HY001056	성동 SH빌아파트	2024	11	11200
서울특별시 성동구 무학로 33	1833-8777	HY	37.5695847	127.0266008		HY001057	성동 텐즈힐1단지	2024	11	11200
서울특별시 성동구 마장로 137	1833-8777	HY	37.56858481	127.025593		HY001058	서울 텐즈힐아파트 2단지	2025	11	11200
서울특별시 금천구 금하로 793	1833-8777	HY	37.4538083	126.9196399		HY001059	금천 관악산벽산타운2단지	2024	11	11545
서울특별시 금천구 금하로 796	1833-8777	HY	37.449	126.917		HY001060	금천 관악산벽산타운6단지I	2024	11	11545
서울특별시 강서구 화곡로63가길 71	1833-8777	HY	37.5627331	126.8485311		HY001091	등촌 주공10단지아파트	2024	11	11500
서울특별시 서대문구 홍제내길 168	1833-8777	HY	37.5887177	126.9378537		HY001092	홍제 남양아파트	2024	11	11410
서울특별시 송파구 올림픽로4길 15	1833-8777	HY	37.507554	127.076926		HY001108	송파 아시아선수촌아파트	2024	11	11710
서울특별시 동작구 매봉로 99	1833-8777	HY	37.5086744	126.9509247		HY001113	동작 본동한신휴플러스	2024	11	11590
서울특별시 송파구 오금로53길 14	1833-8777	HY	37.495678	127.142295		HY001114	송파 거여리본타운	2024	11	11710
서울특별시 송파구 동남로 341	1833-8777	HY	37.5067336	127.1386886		HY001115	송파 레미니스2단지	2024	11	11710
서울특별시 송파구 동남로 341	1833-8777	HY	37.5063859	127.1380298		HY001116	송파 레미니스2단지	2024	11	11710
서울특별시 금천구 금하로 796	1833-8777	HY	37.4494322	126.917082		HY001117	금천 관악산벽산타운6단지II	2024	11	11545
서울특별시 동대문구 망우로 67	1833-8777	HY	37.5899008	127.0606101		HY001118	동대문 효자워너빌	2024	11	11230
서울특별시 구로구 구일로8길 92	1833-8777	HY	37.49663	126.875906		HY001159	중앙 구로 하이츠아파트	2024	11	11530
서울특별시 강서구 공항대로39길 74	1833-8777	HY	37.5604513	126.8448691		HY001185	강서 등촌주공5단지	2024	11	11500
서울특별시 서대문구 통일로 348	1833-8777	HY	37.58206	126.951818		HY001187	서대문 무악청구1차	2024	11	11410
서울특별시 강서구 양천로 686-5	1833-8777	HY	37.5500784	126.8717425		HY001204	강서 삼성한아름아파트	2025	11	11500
서울특별시 서대문구 통일로34길 46	1833-8777	HY	37.5858576	126.9499746		HY001213	서대문 인왕산힐스테이트	2025	11	11410
서울특별시 서대문구 독립문공원길 95	1833-8777	HY	37.572954	126.9544849		HY001214	서대문 독립문극동아파트	2025	11	11410
서울특별시 서대문구 가재울로 45	1833-8777	HY	37.5752191	126.9204379		HY001215	서대문 남가좌아이파크	2025	11	11410
서울특별시 서대문구 증가로 191	1833-8777	HY	37.5778654	126.9165832		HY001216	서대문 DMC래미안 클라시스아파트	2025	11	11410
서울특별시 은평구 통일로 792	1833-8777	HY	37.6156572	126.9269025		HY001217	은평 북한산힐스테이트 7차	2025	11	11380
서울특별시 마포구 마포대로 115-8	1833-8777	HY	37.5465529	126.9511665		HY001224	마포 공덕삼성아파트	2025	11	11440
서울특별시 송파구 잠실로 88	1833-8777	HY	37.50809	127.093422		HY001231	송파 레이크팰리스	2025	11	11710
서울특별시 성동구 성수이로26길 61	1833-8777	HY	37.5448693	127.0642431		HY001235	기아 성동 서비스센터	2025	11	11200
서울특별시 도봉구 도봉로180나길 48	1833-8777	HY	37.6834715	127.0501832		HY001236	기아 도봉 서비스센터	2025	11	11320
서울특별시 강서구 허준로 121	1833-8777	HY	37.5664234	126.8539451		HY001247	가양 대림경동아파트	2025	11	11500
서울특별시 서초구 사평대로 154	1833-8777	HY	37.500396	127.0020843		HY001260	반포 현대동궁아파트	2025	11	11650
서울특별시 마포구 만리재로 36	1833-8777	HY	37.5446736	126.9560537		HY001272	마포 공덕아이파크	2025	11	11440
서울특별시 은평구 백련산로2길 39	1833-8777	HY	37.5895905	126.9252738		HY001278	은평 백련산현대힐스테이트3차	2025	11	11380
서울특별시 서초구 양재대로2길 8	1833-8777	HY	37.459751	127.024471		HY001279	서초 리슈빌S글로벌	2025	11	11650
서울특별시 금천구 가산디지털1로 16	1833-8777	HY	37.4676023	126.8879973		HY001284	가산2차 SKV1AP타워	2025	11	11545
서울특별시 종로구 송월길 130	1833-8777	HY	37.5720237	126.963502		HY001291	종로 경희궁자이1단지	2025	11	11110
서울특별시 은평구 진관4로 48-50	1833-8777	HY	37.6432041	126.9292088		HY001318	은평 뉴타운상림마을7단지아이파크	2025	11	11380
서울특별시 동대문구 정릉천동로 36	1833-8777	HY	37.575472286	127.03711234		HY001323	동대문 래미안허브리츠	2025	11	11230
서울특별시 서초구 신반포로33길 64	1833-8777	HY	37.5133111	127.008689		HY001344	잠원 한신로얄아파트	2025	11	11650
서울특별시 영등포구 국회대로37길 22	1833-8777	HY	37.528009894	126.90187777		HY001346	당산 금호어울림아파트	2025	11	11560
서울특별시 강북구 오현로 180	1833-8777	HY	37.6270422	127.0392497		HY001368	강북 한솔솔파크	2025	11	11305
서울특별시 강동구 아리수로94길 19	1833-8777	HY	37.5637808	127.1764946		HY001378	강동 강일리버파크6단지	2025	11	11740
서울특별시 강동구 진황도로 211	1833-8777	HY	37.5274446	127.1445296		HY001379	강동 둔촌현대3차아파트	2025	11	11740
서울특별시 금천구 금하로30길 34	1833-8777	HY	37.4489277	126.9153463		HY001380	금천 탑스빌아파트	2025	11	11545
서울특별시 영등포구 여의대방로43라길 9	1833-8777	HY	37.5066655	126.9187944		HY001383	영등포 삼환아파트	2025	11	11560
서울특별시 서초구 반포대로 316	1833-8777	HY	37.5072241	127.0005395		HY001391	서초 씨티21 오피스텔	2025	11	11650
서울특별시 동작구 만양로8길 50	1833-8777	HY	37.5095412	126.9478074		HY001406	노량진 우성아파트	2025	11	11590
서울특별시 강남구 개포로 409	1833-8777	HY	37.4878919	127.0609561		HY001407	개포 현대3차아파트	2025	11	11680
서울특별시 광진구 뚝섬로52마길 56	1833-8777	HY	37.6596033	127.2408671		HY001423	광진 로얄동아아파트	2025	11	11215
서울특별시 송파구 거마로9길 19	1833-8777	HY	37.4965722	127.1435663		HY001439	송파 거여동 삼호아파트	2025	11	11710
서울특별시 중랑구 용마산로 278	1833-8777	HY	37.577521	127.090907		HY001441	면목 성원상떼빌	2025	11	11260
서울특별시 노원구 덕릉로82길 13	1833-8777	HY	37.6584962	127.0759543		HY001461	노원 비콘드림힐	2025	11	11350
서울특별시 노원구 중계로12길 24	1833-8777	HY	37.6468331	127.0812361		HY001464	노원 중계동 금호아파트	2025	11	11350
서울특별시 구로구 경인로66길 5	1833-8777	HY	37.507624928	126.88738681		HY001472	구로 신성은하수아파트	2025	11	11530
서울특별시 성북구 종암로36길 52	1833-8777	HY	37.6056471	127.0347109		HY001491	성북 하월곡아남아파트	2025	11	11290
서울특별시 성북구 회기로5길 142	18338777	HY	37.5974692	127.0419039		HY001507	성북 월곡2 에스에이치빌	2025	11	11290
서울특별시 송파구 동남로 341	18338777	HY	37.5062793	127.1380487		HY001508	송파 레미니스2단지III	2025	11	11710
서울특별시 영등포구 문래로 41	1833-8777	HY	37.5205818	126.8868205		HY001515	문래동 대우이안	2025	11	11560
서울특별시 서대문구 가재울로 45	18338777	HY	37.574916	126.920405		HY001524	서대문 남가좌아이파크	2025	11	11410
서울특별시 서대문구 응암로 28	1833-8777	HY	37.5758934	126.9090972		HY001526	서대문 DMC한양아파트	2025	11	11410
서울특별시 노원구 노원로 564	1833-8777	HY	37.6616521	127.0561247		HY001540	노원 상계주공10단지	2025	11	11350
서울특별시 종로구 율곡로 75	1833-8777	HY	37.578013588	126.98760660		HY999991	현대엔지니어링 TEST(미출차과금)	2025	11	11110
서울특별시 종로구 율곡로 75	1833-8777	HY	37.577979809	126.98768868		HY999996	현대빌딩 별관지하(TEST)	2025	11	11110
서울특별시 종로구 율곡로 75	1833-8777	HY	37.5818549	126.986331		HY999999	현대엔지니어링 TEST	2025	11	11110
서울특별시 동작구 여의대방로 112	02-3708-5678	IM	37.496305407	126.92042942	사업장 임직원 전용	IM000139	농심 본사	2024	11	11590
서울특별시 성동구 독서당로 191	02-3708-5678	IM	37.5	127		IM000187	옥수극동아파트 3동	2024	11	11200
서울특별시 성동구 독서당로 191	02-3708-5678	IM	37.5	127		IM000188	옥수극동아파트 4동	2024	11	11200
서울특별시 성동구 독서당로 191	02-3708-5678	IM	37.5	127		IM000189	옥수극동아파트 5동	2024	11	11200
서울특별시 성동구 독서당로 191	02-3708-5678	IM	37.5	127		IM000190	옥수극동아파트 6동	2024	11	11200
서울특별시 강남구 도곡로28길 8	02-3708-5678	IM	36.8000000	127.1000000		IM000277	도곡1차아이파크	2024	11	11680
서울특별시 금천구 디지털로9길 47	02-3708-5678	IM	37.4795756	126.8858586		IM000278	한신IT타워2차	2025	11	11545
서울특별시 마포구 상암산로1길 92	02-3708-5678	IM	37.5	126.8		IM000281	상암월드컵파크7단지아파트 706동	2024	11	11440
서울특별시 마포구 상암산로1길 92	02-3708-5678	IM	37.5	126.8		IM000282	상암월드컵파크7단지아파트 715동	2024	11	11440
서울특별시 강남구 테헤란로 212	02-3708-5678	IM	37.5	127.03		IM000283	케이원제23호역삼	2024	11	11680
서울특별시 구로구 디지털로31길 61	02-3708-5680	IM	37.4858893	126.8916385		IM000317	드림마크원 데이터센타	2024	11	11530
서울특별시 영등포구 문래북로 116	02-3708-5679	IM	37.5194432	126.8980628		IM000319	트리플렉스	2024	11	11560
서울특별시 용산구 이태원로 217	02-3708-5679	IM	37.5350849	126.9979075		IM000320	현대안성타워	2024	11	11170
서울특별시 서초구 방배로37길 26-9	02-3708-5678	IM	37.4936	126.9876		IM000355	쌍용예가클래식아파트	2025	11	11650
서울특별시 성동구 성수이로51	02-3708-5678	IM	37.5399010	127.0550460		IM000374	서울숲한라시그마밸리	2024	11	11200
서울특별시 중구 장충단로 275	1899-7495	IN	37.568932	127.008996		IN120002	두산타워	2022	11	11140
서울특별시 서대문구 세검정로 134	1899-7495	IN	37.59495	126.951849		IN120006	유원하나아파트	2022	11	11410
서울특별시 성동구 고산자로2길 65	1899-7495	IN	37.5561	127.038877		IN120007	서울숲 리버뷰 자이아파트	2022	11	11200
서울특별시 강남구 테헤란로 326	1899-7495	IN	37.50355	127.046909		IN120008	태보역삼아이타워	2023	11	11680
서울특별시 송파구 백제고분로 348	1899-7495	IN	37.503573	127.10455		IN120010	잠실한솔아파트	2023	11	11710
서울특별시 강서구 강서로 405	1899-7495	IN	37.561752	126.838873		IN120011	우성르보아오피스텔	2023	11	11500
서울특별시 강남구 강남대로 298	1899-7495	IN	37.49	127.0318		IN120012	역삼KB라이프타워	2023	11	11680
서울특별시 중구 장충단로 180	1899-7495	IN	37.5607	127.0062		IN120013	신세계남산연수원	2023	11	11140
서울특별시 성동구 성수동2가 314-13 성수역 현대테라스타워	1899-7495	IN	37.544	127.0536		IN120014	성수역현대테라스타워	2023	11	11200
서울특별시 중구 회현동1가 208 남산 롯데캐슬	1899-7495	IN	37.5582	126.9821		IN120015	롯데캐슬아이리스	2023	11	11140
서울특별시 서초구 서초대로74길 14	1899-7495	IN	37.496	127.0261		IN120016	삼성화재본사	2024	11	11650
서울특별시 강남구 도산대로 240	1899-7495	IN	37.521	127.0335		IN120017	1964빌딩	2023	11	11680
서울특별시 영등포구 양평로 160	1899-7495	IN	37.5398	126.8908		IN120018	에듀시티에비앙	2023	11	11560
서울특별시 구로구 항동로 42	1899-7495	IN	37.478	126.8256		IN120019	한양수자인에듀힐즈	2023	11	11530
서울특별시 노원구 동일로175길 38	1899-7495	IN	37.6199	127.0725		IN120020	대동아파트	2023	11	11350
서울특별시 구로구 디지털로32길 43	1899-7495	IN	37.4843	126.8979		IN120021	이마트구로점	2023	11	11530
서울특별시 마포구 백범로 212	1899-7495	IN	37.5424	126.9534		IN120022	이마트마포점	2023	11	11440
서울특별시 양천구 오목로 299	1899-7495	IN	37.526	126.8704		IN120023	이마트목동점	2024	11	11470
서울특별시 노원구 마들로3길 17	1899-7495	IN	37.628	127.0617		IN120025	이마트월계T	2023	11	11350
서울특별시 서초구 강남대로 355	1899-7495	IN	37.4943	127.0288		IN120026	삼성화재서초사옥	2023	11	11650
서울특별시 영등포구 양평로 76	1899-7495	IN	37.536	126.8986		IN120027	삼성화재영등포사옥	2023	11	11560
서울특별시 동대문구 왕산로 168	1899-7495	IN	37.5788	127.0422		IN120028	삼성화재청량리사옥	2023	11	11230
서울특별시 강북구 도봉로 314	1899-7495	IN	37.6361	127.0242		IN120029	삼성화재수유사옥	2023	11	11305
서울특별시 동작구 양녕로 220	1899-7495	IN	37.5006	126.9461		IN120030	상도역롯데캐슬파크엘	2023	11	11590
서울특별시 구로구 신도림로11가길 36	1899-7495	IN	37.5074	126.8765		IN120031	신도림미성아파트	2023	11	11530
서울특별시 동작구 만양로8길 50	1899-7495	IN	37.5096	126.9478		IN120032	노량진우성아파트	2023	11	11590
서울특별시 금천구 금하로 793	1899-7495	IN	37.4516	126.9189		IN120033	시흥벽산아파트	2023	11	11545
서울특별시 영등포구 영중로 119	1899-7495	IN	37.5267	126.905		IN120034	리마크빌영등포	2023	11	11560
서울특별시 중구 세종대로7길 37	1899-7495	IN	37.5606	126.9725		IN120035	이마트타워	2023	11	11140
서울특별시 서초구 신반포로 176	1899-7495	IN	37.5041	127.0031		IN120036	신세계백화점강남점(센트럴시티)	2023	11	11650
서울특별시 서초구 신반포로 194	1899-7495	IN	37.5055	127.0071		IN120037	서울고속버스터미널데크주차장	2023	11	11650
서울특별시 마포구 상암산로1길 52	1899-7495	IN	37.5803	126.8859		IN120040	상암월드컵5단지	2023	11	11440
서울특별시 중랑구 동일로 951	1899-7495	IN	37.6151	127.076		IN120041	롯데시네마중랑	2023	11	11260
서울특별시 성동구 성수이로 66	1899-7495	IN	37.5405	127.0562		IN120042	서울숲드림타워	2023	11	11200
서울특별시 종로구 종로33길 15	1899-7495	IN	37.5718	127.0011		IN120043	두산연강재단빌딩	2023	11	11110
서울특별시 도봉구 덕릉로66길 17	1899-7495	IN	37.6441	127.0533		IN120044	창동상계17단지	2023	11	11320
서울특별시 중구 세종대로 58	1899-7495	IN	37.5613	126.9764		IN120045	프레이저플레이스남대문	2024	11	11140
서울특별시 종로구 새문안로5길 13	1899-7495	IN	37.5713	126.9743		IN120046	변호사회관	2023	11	11110
서울특별시 중구 다산로 258	1899-7495	IN	37.566	127.0166		IN120047	리마크빌동대문	2023	11	11140
서울특별시 중구 통일로 78	1899-7495	IN	37.5626	126.9698		IN120048	프레이저플레이스센트럴	2024	11	11140
서울특별시 강남구 테헤란로 606	1899-7495	IN	37.5085	127.0641		IN120049	파크하얏트서울	2024	11	11680
서울특별시 강남구 봉은사로 139	1899-7495	IN	37.5064	127.0299		IN120050	베스트웨스턴프리미어강남	2024	11	11680
서울특별시 강남구 테헤란로 427	1899-7495	IN	37.5063	127.0537		IN120051	강남위워크타워	2024	11	11680
서울특별시 영등포구 영중로 9	1899-7495	IN	37.5171	126.9054		IN120052	신세계백화점타임스퀘어점	2024	11	11560
서울특별시 성북구 북악산로 813	1899-7495	IN	37.6009	127.016		IN120054	정릉우성아파트	2024	11	11290
서울특별시 송파구 송파대로32길 8	1899-7495	IN	37.4965	127.1178		IN120056	가락우성아파트	2024	11	11710
서울특별시 노원구 한글비석로8길 42	1899-7495	IN	37.6471	127.0798		IN120057	중계주공7단지	2024	11	11350
서울특별시 용산구 청파로 40	1899-7495	IN	37.5318	126.9562		IN120058	삼구빌딩	2024	11	11170
서울특별시 중랑구 용마산로84길 9-16	1899-7495	IN	37.5855	127.0954		IN120059	용마산모아엘가파크포레	2024	11	11260
서울특별시 중구 청계천로 24	1899-7495	IN	37.5685	126.98		IN120060	케이스퀘어시티	2024	11	11140
서울특별시 양천구 오목로 299	1899-7495	IN	37.526	126.8702		IN120061	목동트라팰리스웨스턴에비뉴	2024	11	11470
서울특별시 강남구 봉은사로 129	1899-7495	IN	37.5058	127.0282		IN120062	거평타운오피스텔	2024	11	11680
서울특별시 도봉구 도봉로150길 43	1899-7495	IN	37.6663	127.0459		IN120063	방학명품ESA2단지	2024	11	11320
서울특별시 마포구 마포대로4다길 18	1899-7495	IN	37.5362	126.9438		IN120064	강변한신코아오피스텔	2024	11	11440
서울특별시 마포구 백범로 8	1899-7495	IN	37.554	126.9368		IN120066	우정마샹스오피스텔	2024	11	11440
서울특별시 서초구 서초대로74길 14	1899-7495	IN	37.4958	127.0261		IN120067	더에셋	2024	11	11650
